Boa dumerili	Squamata	TE
Boa dumerili	Type (biology)	TE
Boa dumerili	Vertebrate	TE
Bolivia at the 2011 World Aquatics Championships	Andrew Rutherfurd (swimmer)	TE
Bolivia at the 2011 World Aquatics Championships	Bolivia	TE
Bolivia at the 2011 World Aquatics Championships	Karen Torrez	TE
Bolivia at the 2011 World Aquatics Championships	Shanghai	TE
Bolivia at the 2011 World Aquatics Championships	Swimming at the 2011 World Aquatics Championships – Men's 100 metre breaststroke	TE
Bolivia at the 2011 World Aquatics Championships	Swimming at the 2011 World Aquatics Championships – Women's 50 metre freestyle	TE
Brechfa transmitting station	Arqiva	TE
Brechfa transmitting station	BBC	TE
Brechfa transmitting station	Brechfa	TE
Brechfa transmitting station	Carmel transmitting station	TE
Brechfa transmitting station	Horeb, Carmarthenshire	E
Brechfa transmitting station	Ultra high frequency	TE
Brookton Highway	Canning River (Western Australia)	TE
Brookton Highway	Darling Scarp	TE
Brookton Highway	Kondinin, Western Australia	TE
Brookton Highway	Limestone	E
Brookton Highway	Perth	TE
Brookton Highway	Tonne	E
Brookton Highway	Welshpool Road, Perth	TE
Campaign rhetoric of Barack Obama	Anthropomorphism	TE
Campaign rhetoric of Barack Obama	Autonomy	E
Campaign rhetoric of Barack Obama	Barack Obama	TE
Campaign rhetoric of Barack Obama	Exceptionalism	E
Campaign rhetoric of Barack Obama	George W. Bush	TE
Campaign rhetoric of Barack Obama	Hillary Rodham Clinton	E
Campaign rhetoric of Barack Obama	Metaphor	TE
Campaign rhetoric of Barack Obama	Motif (narrative)	TE
Campaign rhetoric of Barack Obama	Negation	E
Campaign rhetoric of Barack Obama	President of the United States	TE
Campaign rhetoric of Barack Obama	Rhetorical device	TE
Campaign rhetoric of Barack Obama	Ronald Reagan	E
Cane (TV series)	Alex Zakrzewski	E
Cane (TV series)	Alona Tal	E
Cane (TV series)	Andrew Bernstein (director)	E
Cane (TV series)	Azteca 7	E
Cane (TV series)	Belgium	E
Cane (TV series)	BitTorrent	U
Cane (TV series)	Bruce Rasmussen	TE
Cane (TV series)	CBS	TE
Cane (TV series)	Christian Duguay (director)	E
Cane (TV series)	Croatian Radiotelevision	E
Cane (TV series)	Dexter (TV series)	TE
Cane (TV series)	Eddie Matos (actor)	TE
Cane (TV series)	Ethanol	U
Cane (TV series)	February 2007	TE
Cane (TV series)	Finland	E
Cane (TV series)	France	E
Cane (TV series)	Félix Enríquez Alcalá	TE
Cane (TV series)	Hispanic and Latino Americans	E
Cane (TV series)	Héctor Elizondo	TE
Cane (TV series)	Iceland	E
Cane (TV series)	Jimmy Iovine	E
Cane (TV series)	Jimmy Smits	TE
Cane (TV series)	Joe Hortua	TE
Cane (TV series)	Jonathan Prince	TE
Cane (TV series)	Judging Amy	E
Cane (TV series)	Karen Gaviola	TE
Cane (TV series)	Ken Howard	TE
Cane (TV series)	Leon Ichaso	E
Cane (TV series)	Lina Esco	E
Cane (TV series)	Michael Trevino	TE
Cane (TV series)	Nestor Carbonell	TE
Cane (TV series)	Nina Tassler	TE
Cane (TV series)	Oscar Torre	E
Cane (TV series)	POP TV	TE
Cane (TV series)	Paola Turbay	E
Cane (TV series)	Paul Holahan	TE
Cane (TV series)	Peter Markle	TE
Cane (TV series)	Peter Noah	TE
Cane (TV series)	Polly Walker	TE
Cane (TV series)	RTS Un	E
Cane (TV series)	Rita Moreno	E
Cane (TV series)	Rum	E
Cane (TV series)	SABC 3	E
Cane (TV series)	Sanford Bookstaver	TE
Cane (TV series)	South America	E
Cane (TV series)	South Florida	E
Cane (TV series)	TV 2 (Denmark)	TE
Cane (TV series)	TV3 (New Zealand)	E
Cane (TV series)	Telemundo	TE
Cane (TV series)	The Godfather	E
Cane (TV series)	United Kingdom	TE
Charles B. Mitchel	Arkansas House of Representatives	E
Charles B. Mitchel	Augustus Hill Garland	E
Charles B. Mitchel	Benjamin F. Rice	TE
Charles B. Mitchel	Thomas Jefferson University	TE
Charles B. Mitchel	United States	TE
Charles B. Mitchel	University of Nashville	E
Charles Eyton	Abe Attell	U
Charles Eyton	Ad Wolgast	U
Charles Eyton	Film producer	TE
Charles Eyton	Kathlyn Williams	TE
Charles Eyton	Oliver Morosco	TE
Charles Eyton	William Desmond Taylor	TE
Chinese Taipei at the 2006 Winter Olympics	2006 Winter Olympics	TE
Chinese Taipei at the 2006 Winter Olympics	Flag of the Republic of China	U
Chinese Taipei at the 2006 Winter Olympics	Italy	TE
Chinese Taipei at the 2006 Winter Olympics	Ma Chih-hung	TE
Chinese Taipei at the 2006 Winter Olympics	Turin	TE
Christiane Ouimet	Canada	TE
Christiane Ouimet	Immigration and Refugee Board of Canada	TE
Christiane Ouimet	Public Sector Integrity Commissioner	TE
Christiane Ouimet	Public Servants Disclosure Protection Act (Canada)	TE
Christiane Ouimet	St. Albert, Ontario	TE
Christiane Ouimet	University of Ottawa	TE
Chum (tent)	Lavvu	TE
Chum (tent)	Reindeer	TE
Chum (tent)	Yamalo-Nenets Autonomous Okrug	E
Chum (tent)	Yurt	TE
Château Poujeaux	Bordeaux	TE
Château Poujeaux	Cabernet Franc	TE
Château Poujeaux	Cabernet Sauvignon	TE
Château Poujeaux	Clos Fourtet	TE
Château Poujeaux	Moulis-en-Médoc	TE
Cima da Conegliano	Avignon	E
Cima da Conegliano	Baptism of Christ (Cima da Conegliano)	TE
Cima da Conegliano	Bartolomeo Montagna	TE
Cima da Conegliano	Caen	E
Cima da Conegliano	Carmini	E
Cima da Conegliano	Cleveland Museum of Art	E
Cima da Conegliano	Conegliano	TE
Cima da Conegliano	Francesco Beccaruzzi	TE
Cima da Conegliano	Gemäldegalerie Alte Meister	E
Cima da Conegliano	Germany	TE
Cima da Conegliano	Giovanni Bellini	TE
Cima da Conegliano	Harvard Art Museums	E
Cima da Conegliano	Landscape art	TE
Cima da Conegliano	London	E
Cima da Conegliano	Massachusetts	E
Cima da Conegliano	Montini Altarpiece	TE
Cima da Conegliano	Musée des Beaux-Arts de Caen	E
Cima da Conegliano	National Gallery	E
Cima da Conegliano	National Museum, Warsaw	E
Cima da Conegliano	North Carolina Museum of Art	E
Cima da Conegliano	Ohio	TU
Cima da Conegliano	Petit Palais	E
Cima da Conegliano	Pinacoteca di Brera	TE
Cima da Conegliano	Presentation of the Virgin Mary at the Temple (Cima da Conegliano)	TE
Cima da Conegliano	Raleigh, North Carolina	U
Cima da Conegliano	Russia	E
Cima da Conegliano	San Giovanni in Bragora	TE
Cima da Conegliano	The Louvre	TE
Cima da Conegliano	Venice	TE
Cima da Conegliano	Washington, D.C.	E
Cognitivism (psychology)	Alan Turing	TU
Cognitivism (psychology)	Artificial life	U
Cognitivism (psychology)	Chinese room	E
Cognitivism (psychology)	Cognitive science	TE
Cognitivism (psychology)	Enactivism (psychology)	TE
Cognitivism (psychology)	Gödel's incompleteness theorems	TU
Cognitivism (psychology)	Homunculus argument	E
Cognitivism (psychology)	Isomorphism	TU
Cognitivism (psychology)	John Searle	TE
Cognitivism (psychology)	Kurt Gödel	TU
Cognitivism (psychology)	Mathematician	U
Cognitivism (psychology)	Measurement	E
Cognitivism (psychology)	Noam Chomsky	TE
Cognitivism (psychology)	Phenomenology (philosophy)	E
Cognitivism (psychology)	Philosopher	E
Cognitivism (psychology)	Representations	TE
Cognitivism (psychology)	Roger Penrose	TU
Cognitivism (psychology)	Ryle's regress	TE
Cognitivism (psychology)	Scientific method	TE
Cognitivism (psychology)	Situated cognition	TE
Cognitivism (psychology)	Symbol grounding	E
Collins Park, Delaware	2000 United States Census	TE
Collins Park, Delaware	Eastern Time Zone	E
Collins Park, Delaware	List of sovereign states	E
Collins Park, Delaware	United States	TE
Costanera Sur Ecological Reserve	Argentina	TE
Costanera Sur Ecological Reserve	Embankment (transportation)	TE
Costanera Sur Ecological Reserve	Monarchy of Spain	E
Costanera Sur Ecological Reserve	O Cheiro do Ralo	TU
Costanera Sur Ecological Reserve	Puerto Madero	TE
County commission	Board of chosen freeholders	TE
County commission	Charles II of England	U
County commission	Freedom of religion	E
County commission	William Penn	U
Czerwonka-Parcel	Gmina Sochaczew	TE
Czerwonka-Parcel	List of sovereign states	TE
Czerwonka-Parcel	Poland	TE
Czerwonka-Parcel	Sochaczew	TE
Czerwonka-Parcel	Village	TE
César Villaluz	Argentina	E
César Villaluz	Carlos Vela	TE
César Villaluz	CenturyLink Field	E
César Villaluz	Chase Field	TE
César Villaluz	Estadio Benito Juárez	TE
César Villaluz	FIFA U-17 World Cup	TE
César Villaluz	Football player	TE
César Villaluz	Giovani dos Santos	E
César Villaluz	Los Angeles Memorial Coliseum	E
César Villaluz	Mexico national under-17 football team	TE
César Villaluz	Mexico national under-20 football team	TE
César Villaluz	O.co Coliseum	TE
César Villaluz	Oakland, California	E
César Villaluz	Phoenix, Arizona	E
César Villaluz	Portugal	TE
César Villaluz	San Nicolás de los Garza	E
César Villaluz	The Gambia	E
Dancer in the Dark	Acting	TE
Dancer in the Dark	All About My Mother	E
Dancer in the Dark	Björk	TE
Dancer in the Dark	Breaking the Waves	TE
Dancer in the Dark	Cara Seymour	TE
Dancer in the Dark	Chicago Film Critics Association	TE
Dancer in the Dark	Communism	TU
Dancer in the Dark	Constantin Film	E
Dancer in the Dark	Coup de grâce	E
Dancer in the Dark	Cyrus Frisch	E
Dancer in the Dark	César Award	TE
Dancer in the Dark	DSB Class MY	TU
Dancer in the Dark	Dancing in the Dark (Howard Dietz and Arthur Schwartz song)	U
Dancer in the Dark	Digital camera	E
Dancer in the Dark	Drawing Restraint 9	E
Dancer in the Dark	Feeling	TE
Dancer in the Dark	Fine Line Features	TE
Dancer in the Dark	France	E
Dancer in the Dark	Fred Astaire	U
Dancer in the Dark	Great Northern Railway (U.S.)	U
Dancer in the Dark	Hide from the Sun	U
Dancer in the Dark	I've Seen It All	TE
Dancer in the Dark	Iceland	TE
Dancer in the Dark	Japan Academy Prize (film)	TE
Dancer in the Dark	Jens Albinus	TE
Dancer in the Dark	Jonathan Foreman (journalist)	TE
Dancer in the Dark	Les films du losange	E
Dancer in the Dark	Locomotive	U
Dancer in the Dark	Margaret Pomeranz	TE
Dancer in the Dark	Mark Bell (British musician)	U
Dancer in the Dark	Matthew Barney	E
Dancer in the Dark	Michael Flessas	TE
Dancer in the Dark	Oldřich Nový	E
Dancer in the Dark	Peter Bradshaw	TE
Dancer in the Dark	Peter Stormare	TE
Dancer in the Dark	Premiere	TE
Dancer in the Dark	Richard Rodgers	E
Dancer in the Dark	Robby Müller	E
Dancer in the Dark	Roger Ebert	TE
Dancer in the Dark	SJ T43	TU
Dancer in the Dark	San Francisco Chronicle	E
Dancer in the Dark	Sandrew Metronome	TE
Dancer in the Dark	Siobhan Fallon Hogan	TE
Dancer in the Dark	Special edition	TE
Dancer in the Dark	Standing ovation	U
Dancer in the Dark	Stellan Skarsgård	TE
Dancer in the Dark	Swan dress of Björk	U
Dancer in the Dark	Swedish krona	E
Dancer in the Dark	The Guardian	E
Dancer in the Dark	The Idiots	TE
Dancer in the Dark	The Movie Show	E
Dancer in the Dark	The Sound of Music	E
Dancer in the Dark	Thom Yorke	E
Dancer in the Dark	Udo Kier	E
Dancer in the Dark	United Kingdom	E
Dancer in the Dark	Vincent Paterson	E
Dancer in the Dark	Željko Ivanek	E
Daphnella monocincta	Conoidea	TE
Daphnella monocincta	Family (biology)	TE
Daphnella monocincta	Raphitomidae	TE
Daphnella monocincta	Species	TE
Dark-caped Atlantic spiny rat	Brazil	TE
Dark-caped Atlantic spiny rat	Chordate	TE
Dark-caped Atlantic spiny rat	Echimyidae	TE
Dark-caped Atlantic spiny rat	James L. Patton	E
Dark-caped Atlantic spiny rat	South America	TE
Dave DMello	BT (musician)	TE
Dave DMello	Britain's Got Talent	U
Dave DMello	D Ream	E
Dave DMello	Erith & Belvedere F.C.	U
Dave DMello	Fisher Athletic F.C.	E
Dave DMello	Funky house	TE
Dave DMello	Hollie Steel	TE
Dave DMello	How the Grinch Stole Christmas!	TU
Dave DMello	Independent record label	TE
Dave DMello	Jan Johnston	TE
Dave DMello	Keyboard instrument	TE
Dave DMello	M.I.A. (rapper)	TE
Dave DMello	Pacha Group	TE
Dave DMello	Sarah-Jane Honeywell	U
Dave DMello	Sidcup	TE
Dave DMello	Spain	E
Dave DMello	West Ham United F.C.	E
Dave DMello	Where Are You, Christmas?	U
David A. King	Dynetics	E
David A. King	Indiana	TE
David A. King	Space Shuttle Columbia disaster	E
David A. King	Space Shuttle Discovery	E
David Lloyd (footballer)	1898–99 Thames Ironworks F.C. season	TE
David Lloyd (footballer)	1899–1900 in English football	TE
David Lloyd (footballer)	England	TE
David Lloyd (footballer)	Hackney Central	E
David Lloyd (footballer)	Sheppey & Sheerness United F.C.	TE
Definitions of Palestine	Ammon	E
Definitions of Palestine	Bronze Age	U
Definitions of Palestine	Canaan	TE
Definitions of Palestine	Geography of Israel	TE
Definitions of Palestine	Henrietta Szold	TE
Definitions of Palestine	Herodotus	E
Definitions of Palestine	Jewish National Council	TE
Definitions of Palestine	Jordan River	TE
Definitions of Palestine	Kingdom of Judah	TE
Definitions of Palestine	Middle Ages	E
Definitions of Palestine	Palestinian people	TE
Definitions of Palestine	Philistia	E
Definitions of Palestine	Roman province	E
Definitions of Palestine	State of Palestine	TE
Dick Southwood	1936 Summer Olympics	TE
Dick Southwood	Adolf Hitler	U
Dick Southwood	Denis Guye	TE
Dick Southwood	Double scull	TE
Dick Southwood	English people	TE
Dick Southwood	Fulham	E
Dick Southwood	Henley Royal Regatta	TE
Dick Southwood	Latymer Upper School	E
Dick Southwood	Rowing at the 1936 Summer Olympics	TE
Dick Southwood	Rowing at the Summer Olympics	TE
Dick Southwood	Sculling	TE
Dick Southwood	Single scull	TE
Dick Southwood	Wingfield Sculls	TE
Diospyros evena	Asterids	TE
Diospyros evena	Borneo	E
Diospyros evena	Botanical name	TE
Diospyros evena	Ebenaceae	TE
Diospyros evena	Latin	E
Diospyros evena	Otto Kuntze	TE
Diospyros evena	Reinier Cornelis Bakhuizen van den Brink (born 1881)	TE
Diospyros evena	William Philip Hiern	TE
Divided Skies	Bass guitar	TE
Divided Skies	Drum	TE
Divided Skies	New Jersey	E
Divided Skies	Progressive rock	E
Divided Skies	Swashbuckler	E
Divided Skies	Vektor (band)	TE
Dogmatic Infidel Comedown OK	Aesthetic Perfection	E
Dogmatic Infidel Comedown OK	Chris Corner	TE
Dogmatic Infidel Comedown OK	Douglas McCarthy	TE
Dogmatic Infidel Comedown OK	Imogen Heap	E
Dogmatic Infidel Comedown OK	Miss Derringer	E
Dogmatic Infidel Comedown OK	My Secret Friend	TE
Dogmatic Infidel Comedown OK	Vive la Fête	TE
Dominic Wood	3D film	U
Dominic Wood	Allstars (band)	E
Dominic Wood	Are You Smarter than a 10 Year Old? (UK)	TE
Dominic Wood	Brainiac: Science Abuse	E
Dominic Wood	Chris Martin	U
Dominic Wood	Comic Relief Does Fame Academy	E
Dominic Wood	Crosby, Merseyside	TE
Dominic Wood	Dick and Dom in da Bungalow	TE
Dominic Wood	Dyslexia	U
Dominic Wood	Great North Run	U
Dominic Wood	Harry Houdini	TE
Dominic Wood	Horrid Henry: The Movie	E
Dominic Wood	IBM	U
Dominic Wood	Jungle Run	TE
Dominic Wood	King's College, Taunton	E
Dominic Wood	Richard McCourt	TE
Dominic Wood	Sleight of hand	E
Dominic Wood	Steve Furst	E
Dominic Wood	Straitjacket	E
Dominic Wood	Television	TE
Dominic Wood	The Magic Circle	TE
Dynamine	Arthropod	TE
Dynamine	Biblidinae	TE
Dynamine	Butterfly	TE
Dynamine	Dynamine postverta	TE
Dynamine	Lepidoptera	TE
Dynamine	South America	TE
ERE Informatique	1981 in video gaming	TE
ERE Informatique	Amstrad CPC	TE
ERE Informatique	Bubble Ghost	TE
ERE Informatique	Caen	TE
ERE Informatique	Champs-Élysées	E
ERE Informatique	Cryo Interactive	TE
ERE Informatique	France	TE
ERE Informatique	Litany	TU
ERE Informatique	Oric	TE
ERE Informatique	Spectrum	U
Eddie Jayamanne	B. A. W. Jayamanne	TE
Eddie Jayamanne	Kolomba Sanniya	TE
Eddie Jayamanne	Negombo	TE
Eddie Jayamanne	Rukmani Devi	TE
Eddie Jayamanne	Sri Lanka	TE
Edward A. Kull	1922 in film	TE
Edward A. Kull	Brand of the Devil	TE
Edward A. Kull	Illinois	E
Edward A. Kull	The Diamond Queen (1921 film)	TE
Edward A. Kull	The New Adventures of Tarzan	TE
Eight Banners	Boxer Rebellion	E
Eight Banners	Cao Xueqin	E
Eight Banners	China proper	E
Eight Banners	Chinese language	TE
Eight Banners	Daur people	E
Eight Banners	Duanfang	TE
Eight Banners	Evenks	U
Eight Banners	Exile	E
Eight Banners	Garrison	TE
Eight Banners	Hushenying	E
Eight Banners	John Ross (missionary)	E
Eight Banners	Kinmen	E
Eight Banners	Mongolia	TE
Eight Banners	Province	TE
Eight Banners	Puyi	TE
Eight Banners	Rump organization	E
Eight Banners	Shunzhi Emperor	TE
Eight Banners	Taiping Rebellion	TE
Eight Banners	Tao (surname)	TE
Eight Banners	Xi'an	TE
Eight Banners	Zhao Erfeng	TE
Electric Castle Festival	A Skillz	TE
Electric Castle Festival	Bonțida	TE
Electric Castle Festival	Bonțida	TE
Electric Castle Festival	Bonțida Bánffy Castle	TE
Electric Castle Festival	Bánffy	E
Electric Castle Festival	James Zabiela	E
Electric Castle Festival	Jon Gooch	TE
Electric Castle Festival	Morcheeba	E
Electric Castle Festival	Pendulum (band)	TE
Electric Castle Festival	Romania	TE
Electric Castle Festival	Volt	E
Electric Castle Festival	Wankelmut	TE
Eltville	Alliance '90/The Greens	TE
Eltville	Andreas Scholl	U
Eltville	Arzens	E
Eltville	Aude	U
Eltville	Bardo (bishop)	TE
Eltville	Budenheim	E
Eltville	Bundesautobahn 66	TE
Eltville	Bundesstraße	TE
Eltville	Christian Democratic Union (Germany)	TE
Eltville	Countertenor	TU
Eltville	Dietrich Schenk von Erbach	E
Eltville	Eltville station	TE
Eltville	Franz Josef Jung	E
Eltville	German Timber-Frame Road	TE
Eltville	Heidesheim am Rhein	TE
Eltville	Italy	E
Eltville	Johannes Gutenberg	U
Eltville	Julius Koch	U
Eltville	Kermesse (festival)	E
Eltville	Loir-et-Cher	U
Eltville	Louis IV, Holy Roman Emperor	E
Eltville	Mainz	TE
Eltville	Montrichard	TE
Eltville	Passignano sul Trasimeno	U
Eltville	Quarter (urban subdivision)	TE
Eltville	Rheingau Musik Festival	E
Eltville	Rhine	TE
Eltville	Schott Music	U
Eltville	The Estates	E
Eltville	Thomas Aquinas	U
Eltville	Vineyard	TE
Eltville	Walluf	TE
Eltville	Wiesbaden Hauptbahnhof	E
Eltville	Wilhelm Kreis	E
Eltville	William Tombleson	TU
Eltville	Wine	U
European Poker Tour season 10 results	Barcelona	TE
European Poker Tour season 10 results	Deauville	E
European Poker Tour season 10 results	Eugene Katchalov	TE
European Poker Tour season 10 results	Hofburg Palace	U
European Poker Tour season 10 results	Isaac Baron	E
European Poker Tour season 10 results	Michael McDonald (poker player)	TE
European Poker Tour season 10 results	Monte Carlo	TE
FK Sūduva Marijampolė	2002 LFF Lyga	TE
FK Sūduva Marijampolė	2007 LFF Lyga	TE
FK Sūduva Marijampolė	2010–11 UEFA Europa League	TE
FK Sūduva Marijampolė	Association football	TE
FK Sūduva Marijampolė	Away goals rule	E
FK Sūduva Marijampolė	Darius Gvildys	TE
FK Sūduva Marijampolė	Darius Maciulevičius	TE
FK Sūduva Marijampolė	Donatas Vencevičius	TE
FK Sūduva Marijampolė	FK Turnovo	TE
FK Sūduva Marijampolė	Gytis Padimanskas	TE
FK Sūduva Marijampolė	IF Elfsborg	TE
FK Sūduva Marijampolė	Igoris Pankratjevas	TE
FK Sūduva Marijampolė	Lithuanian Supercup	TE
FK Sūduva Marijampolė	Marijampolė	TE
FK Sūduva Marijampolė	Maximiliano Uggè	E
FK Sūduva Marijampolė	Nerijus Radžius	TE
FK Sūduva Marijampolė	Nerijus Valskis	TE
FK Sūduva Marijampolė	Otavio Braga	E
FK Sūduva Marijampolė	Povilas Leimonas	TE
FK Sūduva Marijampolė	Pāvels Davidovs	TE
FK Sūduva Marijampolė	Rafael Gaúcho	E
FK Sūduva Marijampolė	Ren Xin	E
FK Sūduva Marijampolė	Saulius Klevinskas	TE
FK Sūduva Marijampolė	UEFA Europa League	TE
FK Sūduva Marijampolė	Willer Souza Oliveira	E
Father of the Bride (1950 film)	AFI's 100 Years...100 Laughs	E
Father of the Bride (1950 film)	Adolph Deutsch	TE
Father of the Bride (1950 film)	Albert Hackett	TE
Father of the Bride (1950 film)	CBS	TE
Father of the Bride (1950 film)	Diane Keaton	TE
Father of the Bride (1950 film)	Edward Streeter	E
Father of the Bride (1950 film)	Elizabeth Taylor	TE
Father of the Bride (1950 film)	Father of the Bride (novel)	TE
Father of the Bride (1950 film)	Father of the Bride Part II	TE
Father of the Bride (1950 film)	Harrison's Reports and Film Reviews	TE
Father of the Bride (1950 film)	John Alton	TE
Father of the Bride (1950 film)	Leo G. Carroll	TE
Father of the Bride (1950 film)	Myrna Fahey	TE
Father of the Bride (1950 film)	Remake	TE
Father of the Bride (1950 film)	Ruth Warrick	E
Father of the Bride (1950 film)	Sequel	TE
Father of the Bride (1950 film)	Steve Martin	TE
Father of the Bride (1950 film)	The Last Picture Show	U
Father of the Bride (1950 film)	Vincente Minnelli	TE
Federal takeover of Fannie Mae and Freddie Mac	Adobe Flash	E
Federal takeover of Fannie Mae and Freddie Mac	American Enterprise Institute	E
Federal takeover of Fannie Mae and Freddie Mac	American International Group	TE
Federal takeover of Fannie Mae and Freddie Mac	Asia Times Online	E
Federal takeover of Fannie Mae and Freddie Mac	Barney Frank	E
Federal takeover of Fannie Mae and Freddie Mac	Ben Bernanke	TE
Federal takeover of Fannie Mae and Freddie Mac	Chuck Hagel	E
Federal takeover of Fannie Mae and Freddie Mac	David M. Moffett	TE
Federal takeover of Fannie Mae and Freddie Mac	Derivative (finance)	TE
Federal takeover of Fannie Mae and Freddie Mac	Drexel Burnham Lambert	E
Federal takeover of Fannie Mae and Freddie Mac	Elizabeth Dole	E
Federal takeover of Fannie Mae and Freddie Mac	Federal Accounting Standards Advisory Board	TE
Federal takeover of Fannie Mae and Freddie Mac	Fortune 500	TE
Federal takeover of Fannie Mae and Freddie Mac	George W. Bush	TE
Federal takeover of Fannie Mae and Freddie Mac	Government policies and the subprime mortgage crisis	TE
Federal takeover of Fannie Mae and Freddie Mac	Government-sponsored enterprise	E
Federal takeover of Fannie Mae and Freddie Mac	James B. Lockhart III	TE
Federal takeover of Fannie Mae and Freddie Mac	John E. Sununu	E
Federal takeover of Fannie Mae and Freddie Mac	John McCain	E
Federal takeover of Fannie Mae and Freddie Mac	Jon Corzine	TE
Federal takeover of Fannie Mae and Freddie Mac	Masaaki Shirakawa	E
Federal takeover of Fannie Mae and Freddie Mac	People's Bank of China	E
Federal takeover of Fannie Mae and Freddie Mac	Peter R. Orszag	TE
Federal takeover of Fannie Mae and Freddie Mac	Presidency of George W. Bush	E
Federal takeover of Fannie Mae and Freddie Mac	The McClatchy Company	E
Federal takeover of Fannie Mae and Freddie Mac	United States Congress	TE
Federal takeover of Fannie Mae and Freddie Mac	United States Department of the Treasury	TE
Federal takeover of Fannie Mae and Freddie Mac	United States Senate Committee on Banking, Housing, and Urban Affairs	TE
Federal takeover of Fannie Mae and Freddie Mac	United States housing bubble	TE
Federal takeover of Fannie Mae and Freddie Mac	United States housing market correction	E
Federal takeover of Fannie Mae and Freddie Mac	Wisconsin Avenue	E
Federal takeover of Fannie Mae and Freddie Mac	Zhou Xiaochuan	E
François Gaffori	Elisa Bonaparte	E
François Gaffori	Libourne	E
François Gaffori	Napoleon	TE
François Gaffori	Prince Barin	U
François Gaffori	Tarascon	E
Frederick William Magrady	69th United States Congress	TE
Frederick William Magrady	Carlisle, Pennsylvania	TE
Frederick William Magrady	Coal	U
Frederick William Magrady	Danville, Pennsylvania	TE
Gabon Forest Robin	Bioko	TE
Gabon Forest Robin	Cameroon	TE
Gabon Forest Robin	Chordate	TE
Gabon Forest Robin	Forest Robin	TE
Gabon Forest Robin	Gabon	TE
Gabon Forest Robin	Old World flycatcher	TE
Gabon Forest Robin	Richard Bowdler Sharpe	TE
Geneva	2012–13 UEFA Europa League	TE
Geneva	AC Bellinzona	E
Geneva	Alain Tanner	E
Geneva	Albert Gallatin	U
Geneva	Albert Uderzo	U
Geneva	Alice Rivaz	E
Geneva	Angels & Demons	E
Geneva	Annemasse	TE
Geneva	Aroma compound	U
Geneva	Association football	TE
Geneva	Bernard Dalle	E
Geneva	Cargill	E
Geneva	Caterpillar Inc.	E
Geneva	Chamonix	E
Geneva	Charles Emmanuel I, Duke of Savoy	E
Geneva	Charriol	E
Geneva	Child safety seat	U
Geneva	Chopard	E
Geneva	Chêne-Bougeries	TE
Geneva	Circuit des Nations	TE
Geneva	Classification yard	E
Geneva	Collège Calvin	TE
Geneva	Continental Celtic languages	U
Geneva	County of Geneva	TE
Geneva	Céligny	TE
Geneva	Daisy Miller	E
Geneva	Dan Brown	U
Geneva	Departments of France	TE
Geneva	Doctor Fischer of Geneva	E
Geneva	Doctor of Geneva	E
Geneva	Douglas Coupland	U
Geneva	Edna Best	U
Geneva	Electronic Arts	E
Geneva	Employers' organization	TE
Geneva	End user	E
Geneva	FM broadcasting	E
Geneva	Flore Revalles	E
Geneva	France	TE
Geneva	Franco-Provençal language	TE
Geneva	Frank Martin (composer)	E
Geneva	Frankenstein	U
Geneva	French language	TE
Geneva	Frédérique Constant	TE
Geneva	Full-time equivalent	E
Geneva	Fédération des Entreprises Romandes Genève	E
Geneva	Gallet & Co.	TE
Geneva	Generation A	TU
Geneva	Geneva (Russian Circles album)	E
Geneva	Geneva Academy	E
Geneva	Geneva Amateur Operatic Society	TE
Geneva	Geneva Environment Network	E
Geneva	Geneva Motor Show	TE
Geneva	Germain Henri Hess	E
Geneva	Germaine Aussey	E
Geneva	Givaudan	TE
Geneva	Global city	TE
Geneva	Graham Greene	U
Geneva	Grand Théâtre de Genève	TE
Geneva	Groundwater	TE
Geneva	Guillaume-Henri Dufour	TE
Geneva	Gunvor (company)	E
Geneva	Helvetii	E
Geneva	Henri Dufaux	E
Geneva	Henry James	U
Geneva	Hergé	U
Geneva	Hewlett-Packard	E
Geneva	His Dark Materials	TU
Geneva	History of the Roman Empire	E
Geneva	Hong Kong	E
Geneva	How I Met Your Mother	TU
Geneva	Hugh Quennec	TE
Geneva	Illuminati	TU
Geneva	Immeuble Clarté	E
Geneva	International Baccalaureate	TE
Geneva	International Red Cross and Red Crescent Museum	TE
Geneva	International Telecommunication Union	TE
Geneva	Invista	E
Geneva	Ira Levin	E
Geneva	Jacques Necker	TE
Geneva	Jaeger-LeCoultre	E
Geneva	James T. Bates	E
Geneva	Japan Tobacco	E
Geneva	Jean-Jacques Rousseau	U
Geneva	Jean-Louis Prévost	E
Geneva	Jet d'Eau	TE
Geneva	John Armleder	E
Geneva	John Calvin	E
Geneva	Joseph Conrad	TU
Geneva	Julie Ordon	E
Geneva	Jura Mountains	TE
Geneva	Kate Burton (actress)	E
Geneva	Katerina Graham	TE
Geneva	L'Escalade	TE
Geneva	Laboratory	TE
Geneva	Large Hadron Collider	TE
Geneva	Latin	TE
Geneva	Le Grand-Saconnex	E
Geneva	Le Matin (Switzerland)	TE
Geneva	Le Môle	TE
Geneva	List of The Vampire Diaries characters	TU
Geneva	Léon Savary	E
Geneva	Marc Rosset	TE
Geneva	Marie Laforêt	E
Geneva	Mary Shelley	U
Geneva	Medieval Latin	TE
Geneva	Mediterranean Shipping Company	E
Geneva	Merck Serono	E
Geneva	Michel Simon	TE
Geneva	Middle Ages	TE
Geneva	Milan Kundera	U
